Date;EMP;PE;CAPE;DY;Rho;MOV ;IR;RR;Y02;Y10;STP;CF;MG;RV;ED;UN;GDP;M2;CPI;DIL;YSS;NYF;_AU;_DXY;_LCP;_TY;_OIL;_MKT;_VA;_GR
20.09.1998;0.12969082344039100;23.80000000000000000;33.34200000000000000;1.64000000000000000;-0.22300000000000000;127.00000000000000000;4.59200000000000000;1.39300000000000000;4.60500000000000000;4.68100000000000000;0.07599999999999960;-0.02918586789554520;-0.01513067400275090;0.13499217818556500;0.14184037969815600;-0.06122448979591860;0.04103451743262920;0.07412348040572870;0.02349896614952460;0.04685250684488170;0.14546200000000000;10.61791335900000000;290.95000000000000000;96.64000000000000000;1640.25000000000000000;245.62600000000000000;15.48000000000000000;2406.88000000000000000;3664.45300000000000000;2783.21000000000000000
27.09.1998;0.13014207537295600;24.40000000000000000;34.05100000000000000;1.61000000000000000;-0.22100000000000000;128.20000000000000000;4.48300000000000000;1.39300000000000000;4.46300000000000000;4.58300000000000000;0.12000000000000000;-0.02918586789554520;-0.00825309491059145;0.13580570641745000;0.14418812400538600;-0.06122448979591860;0.04103451743262920;0.07412348040572870;0.02349896614952460;0.04667274734770310;0.16216000000000000;10.61791335900000000;296.35000000000000000;96.38000000000000000;1647.00000000000000000;247.62200000000000000;15.58000000000000000;2461.27000000000000000;3664.45300000000000000;2783.21000000000000000
04.10.1998;0.12629122098076000;23.50000000000000000;32.82800000000000000;1.67000000000000000;-0.27200000000000000;136.00000000000000000;4.19300000000000000;1.39300000000000000;4.14400000000000000;4.28400000000000000;0.14000000000000000;-0.02918586789554520;-0.00413793103448279;0.13319047561855800;0.13792557263469800;-0.06122448979591860;0.04103451743262920;0.07412348040572870;0.02349896614952460;0.05450791875280010;0.20781800000000000;10.61791335900000000;302.45000000000000000;95.37000000000000000;1597.75000000000000000;253.34400000000000000;15.63000000000000000;2381.74000000000000000;3865.93800000000000000;2997.46400000000000000
11.10.1998;0.12743713949403600;22.10000000000000000;32.19700000000000000;1.70000000000000000;-0.27900000000000000;191.10000000000000000;3.77500000000000000;1.39300000000000000;4.12300000000000000;4.74400000000000000;0.62100000000000000;-0.02918586789554520;-0.00551724137931031;0.13363360978344400;0.13754582389832700;-0.06122448979591860;0.04103451743262920;0.07412348040572870;0.02349896614952460;0.05975367584924810;0.26558700000000000;10.61791335900000000;298.05000000000000000;93.10000000000000000;1586.10000000000000000;245.15100000000000000;14.58000000000000000;2339.09000000000000000;3865.93800000000000000;2997.46400000000000000
18.10.1998;0.12743713949403600;24.20000000000000000;34.57000000000000000;1.58000000000000000;-0.20400000000000000;161.60000000000000000;3.62500000000000000;0.57100000000000000;3.83400000000000000;4.42400000000000000;0.59000000000000000;-0.03322528363047010;-0.00551724137931031;0.13370503647293500;0.13759762288240000;-0.04255319148936180;0.04103451743262920;0.07900207900207890;0.02227642487382740;0.05916694583602510;0.25739100000000000;13.13562112800000000;298.75000000000000000;92.22000000000000000;1623.85000000000000000;251.15400000000000000;14.15000000000000000;2514.89000000000000000;3865.93800000000000000;2997.46400000000000000
25.10.1998;0.12743713949403600;24.40000000000000000;35.16100000000000000;1.56000000000000000;-0.16400000000000000;133.60000000000000000;3.88900000000000000;0.57100000000000000;4.13200000000000000;4.67100000000000000;0.53900000000000100;-0.03322528363047010;-0.00551724137931031;0.13370016377189100;0.13759358228687200;-0.04255319148936180;0.04103451743262920;0.07900207900207890;0.02227642487382740;0.05927261912756500;0.23174300000000000;13.13562112800000000;292.35000000000000000;93.17000000000000000;1584.25000000000000000;246.89700000000000000;13.85000000000000000;2561.33000000000000000;3865.93800000000000000;2997.46400000000000000
01.11.1998;0.12568990850044200;25.10000000000000000;36.06800000000000000;1.53000000000000000;-0.16200000000000000;122.60000000000000000;4.30200000000000000;0.57100000000000000;4.21300000000000000;4.61100000000000000;0.39800000000000000;-0.03322528363047010;-0.00826446280991733;0.13048333055148600;0.13316124907176800;-0.04255319148936180;0.04103451743262920;0.07900207900207890;0.02227642487382740;0.05954320889374000;0.23659500000000000;13.13562112800000000;292.95000000000000000;93.73000000000000000;1589.25000000000000000;248.19100000000000000;14.43000000000000000;2630.95000000000000000;4186.44600000000000000;3213.86900000000000000
08.11.1998;0.12630316677880100;26.00000000000000000;37.48200000000000000;1.47000000000000000;-0.21600000000000000;140.60000000000000000;4.64400000000000000;0.57100000000000000;4.56100000000000000;4.98800000000000000;0.42700000000000000;-0.03322528363047010;-0.01101928374655650;0.13270094024460900;0.13328598261343000;-0.04255319148936180;0.04103451743262920;0.07900207900207890;0.02227642487382740;0.06263329088482130;0.21220300000000000;13.13562112800000000;293.25000000000000000;94.82000000000000000;1607.50000000000000000;241.75500000000000000;13.88000000000000000;2737.74000000000000000;4186.44600000000000000;3213.86900000000000000
15.11.1998;0.12631415141404300;25.70000000000000000;37.01000000000000000;1.49000000000000000;-0.22200000000000000;133.20000000000000000;4.44700000000000000;1.08600000000000000;4.51400000000000000;4.87700000000000000;0.36300000000000000;-0.01327088212334100;-0.01101928374655650;0.13269977196736300;0.13329511449513500;-0.04347826086956510;0.04883120053421090;0.08259440071734560;0.02341644204851740;0.06130510530885430;0.15558000000000000;18.05934162400000000;296.55000000000000000;95.74000000000000000;1561.35000000000000000;243.96400000000000000;13.58000000000000000;2706.88000000000000000;4186.44600000000000000;3213.86900000000000000
22.11.1998;0.12631415141404300;26.50000000000000000;38.17800000000000000;1.44000000000000000;-0.22400000000000000;96.10000000000000000;4.45700000000000000;1.08600000000000000;4.63900000000000000;4.87100000000000000;0.23200000000000000;-0.01327088212334100;-0.01101928374655650;0.13303788249067400;0.13334422398917300;-0.04347826086956510;0.04883120053421090;0.08259440071734560;0.02341644204851740;0.05941489723224440;0.14480000000000000;18.05934162400000000;296.25000000000000000;95.81000000000000000;1590.25000000000000000;244.28600000000000000;12.13000000000000000;2796.01000000000000000;4186.44600000000000000;3213.86900000000000000
